Crash ID,$1000 Damage to Any One Person's Property,Agency,Case ID,City,Contributing Factors,County,Crash Date,Crash Severity,Fatal Crash Flag,Intersecting Street Number,Nearest Trauma Center,Nearest Trauma Center Distance,Region,Contributing Factor 1,Contributing Factor 2,Contributing Factor 3,Driver Zip Code,Lessee/Owner Zip Code,Vehicle Hit and Run Flag,VIN,Person Age,Person Gender,Person Injury Severity,Person Non-Suspected Serious Injury Count,Person Number,Physical Location of An Occupant
20746753,Yes,LONGVIEW POLICE DEPARTMENT,25-4629,LONGVIEW,FAILED TO PASS TO LEFT SAFELY; UNDER INFLUENCE - ALCOHOL,GREGG,2025-04-08,N - NOT INJURED,0,NO DATA,149 - LONGVIEW REGIONAL MEDICAL CENTER,5.13,,67 - INTOXICATED - ALCOHOL,26 - FAILED TO PASS TO LEFT SAFELY,No Data,75644,75644,No,2CTALFEWXA6279272,46,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746758,Yes,SAN ANTONIO POLICE DEPARTMENT,SAPD25069572,SAN ANTONIO,BACKED WITHOUT SAFETY; FAILED TO STOP AT PROPER PLACE,BEXAR,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,46 - CHRISTUS CHILDRENS HOSPITAL OF SAN ANTONIO,1.306,08,29 - FAILED TO STOP AT PROPER PLACE,No Data,No Data,78073,78073,No,1FTPW14V48FB79659,40,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746758,Yes,SAN ANTONIO POLICE DEPARTMENT,SAPD25069572,SAN ANTONIO,BACKED WITHOUT SAFETY; FAILED TO STOP AT PROPER PLACE,BEXAR,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,46 - CHRISTUS CHILDRENS HOSPITAL OF SAN ANTONIO,1.306,08,3 - BACKED WITHOUT SAFETY,No Data,No Data,78242,78242,No,1C4SJVBP2PS562042,35,2 - FEMALE,C - POSSIBLE INJURY,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746758,Yes,SAN ANTONIO POLICE DEPARTMENT,SAPD25069572,SAN ANTONIO,BACKED WITHOUT SAFETY; FAILED TO STOP AT PROPER PLACE,BEXAR,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,46 - CHRISTUS CHILDRENS HOSPITAL OF SAN ANTONIO,1.306,08,3 - BACKED WITHOUT SAFETY,No Data,No Data,78242,78242,No,1C4SJVBP2PS562042,41,1 - MALE,C - POSSIBLE INJURY,0,2,3 - FRONT RIGHT
20746763,Yes,KILLEEN POLICE DEPARTMENT,C25-0615,KILLEEN,FAILED TO CONTROL SPEED,BELL,2025-04-08,N - NOT INJURED,0,NO DATA,11 - ADVENTHEALTH CENTRAL TEXAS,3.623,,22 - FAILED TO CONTROL SPEED,No Data,No Data,,No Data,Yes,No Data,No Data,99 - UNKNOWN,99 - UNKNOWN,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746763,Yes,KILLEEN POLICE DEPARTMENT,C25-0615,KILLEEN,FAILED TO CONTROL SPEED,BELL,2025-04-08,N - NOT INJURED,0,NO DATA,11 - ADVENTHEALTH CENTRAL TEXAS,3.623,,No Data,No Data,No Data,76549,76549,No,1C3CCCAB2FN743989,42,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746764,Yes,SAN ANGELO POLICE DEPARTMENT,20250003839,SAN ANGELO,DISREGARD STOP SIGN OR LIGHT; FAILED TO CONTROL SPEED,TOM GREEN,2025-04-08,N - NOT INJURED,0,NO DATA,230 - SHANNON MEDICAL CENTER,0.599,,16 - DISREGARD STOP SIGN OR LIGHT,22 - FAILED TO CONTROL SPEED,No Data,76861,76861,No,JN1BJ1CP6HW031298,88,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746764,Yes,SAN ANGELO POLICE DEPARTMENT,20250003839,SAN ANGELO,DISREGARD STOP SIGN OR LIGHT; FAILED TO CONTROL SPEED,TOM GREEN,2025-04-08,N - NOT INJURED,0,NO DATA,230 - SHANNON MEDICAL CENTER,0.599,,No Data,No Data,No Data,76905,76905,No,1FTFW1CT6DKD06991,41,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746769,Yes,KILLEEN POLICE DEPARTMENT,C25-0613,KILLEEN,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,BELL,2025-04-08,N - NOT INJURED,0,NO DATA,11 - ADVENTHEALTH CENTRAL TEXAS,0.733,,37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,No Data,No Data,76549,76549,No,1N6AD0ER3GN903995,64,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746769,Yes,KILLEEN POLICE DEPARTMENT,C25-0613,KILLEEN,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,BELL,2025-04-08,N - NOT INJURED,0,NO DATA,11 - ADVENTHEALTH CENTRAL TEXAS,0.733,,No Data,No Data,No Data,76549,76549,No,19XFC2F55GE011951,29,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746772,Yes,GRAPEVINE POLICE DEPARTMENT,2500013264,GRAPEVINE,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,1.786,,37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,No Data,No Data,76051,76051,No,4T4BF1FK4CR272457,68,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746772,Yes,GRAPEVINE POLICE DEPARTMENT,2500013264,GRAPEVINE,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,1.786,,No Data,No Data,No Data,76034,76034,No,58ADZ1B17SU186638,67,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746776,No,UNIVERSITY OF NORTH TEXAS POLICE DEPARTMENT,0390425,DENTON,FOLLOWED TOO CLOSELY;UNSAFE SPEED,DENTON,2025-04-08,N - NOT INJURED,0,NO DATA,152 - MEDICAL CITY DENTON,4.582,,44 - FOLLOWED TOO CLOSELY,No Data,No Data,75007,76201,No,1FMZK1ZM8HKA97991,25,99 - UNKNOWN,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746776,No,UNIVERSITY OF NORTH TEXAS POLICE DEPARTMENT,0390425,DENTON,FOLLOWED TOO CLOSELY;UNSAFE SPEED,DENTON,2025-04-08,N - NOT INJURED,0,NO DATA,152 - MEDICAL CITY DENTON,4.582,,44 - FOLLOWED TOO CLOSELY,No Data,No Data,75007,76201,No,1FMZK1ZM8HKA97991,22,2 - FEMALE,N - NOT INJURED,0,2,3 - FRONT RIGHT
20746776,No,UNIVERSITY OF NORTH TEXAS POLICE DEPARTMENT,0390425,DENTON,FOLLOWED TOO CLOSELY;UNSAFE SPEED,DENTON,2025-04-08,N - NOT INJURED,0,NO DATA,152 - MEDICAL CITY DENTON,4.582,,44 - FOLLOWED TOO CLOSELY,No Data,No Data,75007,76201,No,1FMZK1ZM8HKA97991,25,2 - FEMALE,N - NOT INJURED,0,3,6 - SECOND SEAT RIGHT
20746776,No,UNIVERSITY OF NORTH TEXAS POLICE DEPARTMENT,0390425,DENTON,FOLLOWED TOO CLOSELY;UNSAFE SPEED,DENTON,2025-04-08,N - NOT INJURED,0,NO DATA,152 - MEDICAL CITY DENTON,4.582,,No Data,No Data,No Data,76201,76201,No,58ABK1GGXHU054992,64,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746785,Yes,"DEPARTMENT OF PUBLIC SAFETY, STATE OF TEXAS",25-547841,OUTSIDE CITY LIMITS,FAILED TO GIVE HALF OF ROADWAY,VAN ZANDT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,283 - UT HEALTH EAST TEXAS QUITMAN HOSPITAL,16.57,1B,No Data,No Data,No Data,75140,75140,No,5LMPJ8K49SJ911203,66,2 - FEMALE,B - SUSPECTED MINOR INJURY,1,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746785,Yes,"DEPARTMENT OF PUBLIC SAFETY, STATE OF TEXAS",25-547841,OUTSIDE CITY LIMITS,FAILED TO GIVE HALF OF ROADWAY,VAN ZANDT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,283 - UT HEALTH EAST TEXAS QUITMAN HOSPITAL,16.57,1B,24 - FAILED TO GIVE HALF OF ROADWAY,No Data,No Data,75140,75140,No,1GNERGKW9LJ309932,34,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746785,Yes,"DEPARTMENT OF PUBLIC SAFETY, STATE OF TEXAS",25-547841,OUTSIDE CITY LIMITS,FAILED TO GIVE HALF OF ROADWAY,VAN ZANDT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,283 - UT HEALTH EAST TEXAS QUITMAN HOSPITAL,16.57,1B,24 - FAILED TO GIVE HALF OF ROADWAY,No Data,No Data,75140,75140,No,1GNERGKW9LJ309932,8,2 - FEMALE,N - NOT INJURED,0,2,4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER
20746789,Yes,POTTSBORO POLICE DEPARTMENT,04-25-062,POTTSBORO,CHANGED LANE WHEN UNSAFE;DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,GRAYSON,2025-04-08,N - NOT INJURED,0,NO DATA,265 - TEXOMA MEDICAL CENTER,5.563,,34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,20 - DRIVER INATTENTION,No Data,75076,75076,No,1C6RR7PM6GS193923,16,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746789,Yes,POTTSBORO POLICE DEPARTMENT,04-25-062,POTTSBORO,CHANGED LANE WHEN UNSAFE;DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,GRAYSON,2025-04-08,N - NOT INJURED,0,NO DATA,265 - TEXOMA MEDICAL CENTER,5.563,,34 - FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,20 - DRIVER INATTENTION,No Data,75076,75076,No,1C6RR7PM6GS193923,10,2 - FEMALE,N - NOT INJURED,0,2,6 - SECOND SEAT RIGHT
20746789,Yes,POTTSBORO POLICE DEPARTMENT,04-25-062,POTTSBORO,CHANGED LANE WHEN UNSAFE;DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,GRAYSON,2025-04-08,N - NOT INJURED,0,NO DATA,265 - TEXOMA MEDICAL CENTER,5.563,,4 - CHANGED LANE WHEN UNSAFE,20 - DRIVER INATTENTION,No Data,75076,75076,No,1D7HA18N85S360706,74,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746805,No,MONTGOMERY COUNTY SHERIFF'S OFFICE,25A103877,OUTSIDE CITY LIMITS,BACKED WITHOUT SAFETY,MONTGOMERY,2025-04-08,N - NOT INJURED,0,NO DATA,253 - TEXAS CHILDRENS HOSPITAL THE WOODLANDS,6.967,,3 - BACKED WITHOUT SAFETY,No Data,No Data,77077,77385,No,3C7WRMDL3DG595815,32,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746805,No,MONTGOMERY COUNTY SHERIFF'S OFFICE,25A103877,OUTSIDE CITY LIMITS,BACKED WITHOUT SAFETY,MONTGOMERY,2025-04-08,N - NOT INJURED,0,NO DATA,253 - TEXAS CHILDRENS HOSPITAL THE WOODLANDS,6.967,,No Data,No Data,No Data,77354,77354,No,1FT7W2BT7KED48013,38,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746807,Yes,GRAPEVINE POLICE DEPARTMENT,2500013298,GRAPEVINE,FAILED TO CONTROL SPEED,TARRANT,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,3.313,,22 - FAILED TO CONTROL SPEED,No Data,No Data,76262,76262,No,5N1AT2MV5HC730294,56,2 - FEMALE,C - POSSIBLE INJURY,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746807,Yes,GRAPEVINE POLICE DEPARTMENT,2500013298,GRAPEVINE,FAILED TO CONTROL SPEED,TARRANT,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,3.313,,No Data,No Data,No Data,75007,75007,No,3C63R3ML8NG317222,38,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746807,Yes,GRAPEVINE POLICE DEPARTMENT,2500013298,GRAPEVINE,FAILED TO CONTROL SPEED,TARRANT,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,3.313,,No Data,No Data,No Data,75007,75007,No,3C63R3ML8NG317222,30,2 - FEMALE,N - NOT INJURED,0,2,3 - FRONT RIGHT
20746807,Yes,GRAPEVINE POLICE DEPARTMENT,2500013298,GRAPEVINE,FAILED TO CONTROL SPEED,TARRANT,2025-04-08,C - POSSIBLE INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,3.313,,No Data,No Data,No Data,75007,75007,No,3C63R3ML8NG317222,3,2 - FEMALE,N - NOT INJURED,0,3,6 - SECOND SEAT RIGHT
20746809,Yes,SAN ANGELO POLICE DEPARTMENT,20250003842,SAN ANGELO,FAILED TO CONTROL SPEED,TOM GREEN,2025-04-08,N - NOT INJURED,0,NO DATA,233 - SHANNON MEDICAL CENTER SOUTH,1.964,,22 - FAILED TO CONTROL SPEED,No Data,No Data,76901,76901,No,1G1ZB5ST2HF163207,23,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746809,Yes,SAN ANGELO POLICE DEPARTMENT,20250003842,SAN ANGELO,FAILED TO CONTROL SPEED,TOM GREEN,2025-04-08,N - NOT INJURED,0,NO DATA,233 - SHANNON MEDICAL CENTER SOUTH,1.964,,No Data,No Data,No Data,76904,76904,No,1FM5K7F80EGA89150,51,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746826,No,HALTOM CITY POLICE DEPARTMENT,25H11554,HALTOM CITY,OTHER (EXPLAIN IN NARRATIVE),TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,161 - MEDICAL CITY NORTH HILLS,3.617,,98 - OTHER (EXPLAIN IN NARRATIVE),No Data,No Data,,No Data,Yes,No Data,No Data,99 - UNKNOWN,99 - UNKNOWN,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746826,No,HALTOM CITY POLICE DEPARTMENT,25H11554,HALTOM CITY,OTHER (EXPLAIN IN NARRATIVE),TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,161 - MEDICAL CITY NORTH HILLS,3.617,,No Data,No Data,No Data,75071,60419,No,2NP3LJ9X4MM707033,39,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746834,Yes,"DEPARTMENT OF PUBLIC SAFETY, STATE OF TEXAS",TX 25-545878,OUTSIDE CITY LIMITS,TURNED IMPROPERLY - WIDE RIGHT,GRAYSON,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,198 - NORTH TEXAS MEDICAL CENTER,15.818,1A,64 - TURNED IMPROPERLY - WIDE RIGHT,No Data,No Data,76233,76233,No,5TBEV54197S463293,50,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746834,Yes,"DEPARTMENT OF PUBLIC SAFETY, STATE OF TEXAS",TX 25-545878,OUTSIDE CITY LIMITS,TURNED IMPROPERLY - WIDE RIGHT,GRAYSON,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,198 - NORTH TEXAS MEDICAL CENTER,15.818,1A,No Data,No Data,No Data,76233,76233,No,No Data,48,2 - FEMALE,B - SUSPECTED MINOR INJURY,1,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746838,Yes,HALTOM CITY POLICE DEPARTMENT,25H11613,HALTOM CITY,BACKED WITHOUT SAFETY,TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,161 - MEDICAL CITY NORTH HILLS,3.416,,3 - BACKED WITHOUT SAFETY,No Data,No Data,76117,76117,Yes,5GNEN13E798125743,No Data,99 - UNKNOWN,99 - UNKNOWN,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746838,Yes,HALTOM CITY POLICE DEPARTMENT,25H11613,HALTOM CITY,BACKED WITHOUT SAFETY,TARRANT,2025-04-08,N - NOT INJURED,0,NO DATA,161 - MEDICAL CITY NORTH HILLS,3.416,,No Data,No Data,No Data,76137,76137,No,2G1FK1EJ3E9239088,35,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746839,Yes,GRAPEVINE POLICE DEPARTMENT,2500013329,GRAPEVINE,DRIVER INATTENTION;CELL/MOBILE DEVICE USE - TALKING,TARRANT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,0.706,,74 - CELL/MOBILE DEVICE USE - TALKING,No Data,No Data,75056,75056,No,1FTFW1EF8EKD70278,54,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746839,Yes,GRAPEVINE POLICE DEPARTMENT,2500013329,GRAPEVINE,DRIVER INATTENTION;CELL/MOBILE DEVICE USE - TALKING,TARRANT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,0.706,,No Data,No Data,No Data,76112,76112,No,4T1BF1FK2CU547012,23,2 - FEMALE,B - SUSPECTED MINOR INJURY,1,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746839,Yes,GRAPEVINE POLICE DEPARTMENT,2500013329,GRAPEVINE,DRIVER INATTENTION;CELL/MOBILE DEVICE USE - TALKING,TARRANT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,0.706,,No Data,No Data,No Data,75028,75028,No,1GKKNPLS2NZ108613,58,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746839,Yes,GRAPEVINE POLICE DEPARTMENT,2500013329,GRAPEVINE,DRIVER INATTENTION;CELL/MOBILE DEVICE USE - TALKING,TARRANT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,0.706,,No Data,No Data,No Data,75006,76040,No,2NPKHM6X2PM831888,32,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746839,Yes,GRAPEVINE POLICE DEPARTMENT,2500013329,GRAPEVINE,DRIVER INATTENTION;CELL/MOBILE DEVICE USE - TALKING,TARRANT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,0.706,,No Data,No Data,No Data,75006,76040,No,2NPKHM6X2PM831888,23,1 - MALE,N - NOT INJURED,0,2,3 - FRONT RIGHT
20746839,Yes,GRAPEVINE POLICE DEPARTMENT,2500013329,GRAPEVINE,DRIVER INATTENTION;CELL/MOBILE DEVICE USE - TALKING,TARRANT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,0.706,,No Data,No Data,No Data,75071,75071,No,1V2FE2CA3RC242710,60,1 - MALE,C - POSSIBLE INJURY,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746839,Yes,GRAPEVINE POLICE DEPARTMENT,2500013329,GRAPEVINE,DRIVER INATTENTION;CELL/MOBILE DEVICE USE - TALKING,TARRANT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,0.706,,No Data,No Data,No Data,75071,75071,No,1V2FE2CA3RC242710,38,2 - FEMALE,C - POSSIBLE INJURY,0,2,3 - FRONT RIGHT
20746839,Yes,GRAPEVINE POLICE DEPARTMENT,2500013329,GRAPEVINE,DRIVER INATTENTION;CELL/MOBILE DEVICE USE - TALKING,TARRANT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,0.706,,No Data,No Data,No Data,75071,75071,No,1V2FE2CA3RC242710,81,1 - MALE,C - POSSIBLE INJURY,0,3,4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER
20746839,Yes,GRAPEVINE POLICE DEPARTMENT,2500013329,GRAPEVINE,DRIVER INATTENTION;CELL/MOBILE DEVICE USE - TALKING,TARRANT,2025-04-08,B - SUSPECTED MINOR INJURY,0,NO DATA,17 - BAYLOR SCOTT & WHITE MEDICAL CENTER - GRAPEVINE,0.706,,No Data,No Data,No Data,75071,75071,No,1V2FE2CA3RC242710,80,2 - FEMALE,B - SUSPECTED MINOR INJURY,1,4,6 - SECOND SEAT RIGHT
20746843,Yes,GARLAND POLICE DEPARTMENT,2025A000780,GARLAND,FAILED TO DRIVE IN SINGLE LANE,DALLAS,2025-04-08,N - NOT INJURED,0,NO DATA,186 - METHODIST RICHARDSON MEDICAL CENTER,2.523,21,23 - FAILED TO DRIVE IN SINGLE LANE,No Data,No Data,75040,75040,Yes,7FARW1H84KE030360,No Data,99 - UNKNOWN,99 - UNKNOWN,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746843,Yes,GARLAND POLICE DEPARTMENT,2025A000780,GARLAND,FAILED TO DRIVE IN SINGLE LANE,DALLAS,2025-04-08,N - NOT INJURED,0,NO DATA,186 - METHODIST RICHARDSON MEDICAL CENTER,2.523,21,No Data,No Data,No Data,75040,75040,No,1C4HJXFG1MW664808,36,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746847,Yes,"DEPARTMENT OF PUBLIC SAFETY, STATE OF TEXAS",TX 2025-543186,OUTSIDE CITY LIMITS,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,WARD,2025-04-08,N - NOT INJURED,0,NO DATA,294 - WARD MEMORIAL HOSPITAL,5.288,4A,35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN,No Data,No Data,33936,79762,No,1FUYSSEB3WL979189,61,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746847,Yes,"DEPARTMENT OF PUBLIC SAFETY, STATE OF TEXAS",TX 2025-543186,OUTSIDE CITY LIMITS,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,WARD,2025-04-08,N - NOT INJURED,0,NO DATA,294 - WARD MEMORIAL HOSPITAL,5.288,4A,No Data,No Data,No Data,79735,70510,No,3C63RRGL9JG174029,32,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746852,Yes,ALVIN POLICE DEPARTMENT,202500886,ALVIN,DRIVER INATTENTION; FAILED TO CONTROL SPEED,BRAZORIA,2025-04-08,N - NOT INJURED,0,NO DATA,289 - UTMB HEALTH LEAGUE CITY CAMPUS,9.483,,22 - FAILED TO CONTROL SPEED,20 - DRIVER INATTENTION,No Data,77511,77957,No,JM1GL1U50H1112773,35,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746852,Yes,ALVIN POLICE DEPARTMENT,202500886,ALVIN,DRIVER INATTENTION; FAILED TO CONTROL SPEED,BRAZORIA,2025-04-08,N - NOT INJURED,0,NO DATA,289 - UTMB HEALTH LEAGUE CITY CAMPUS,9.483,,No Data,No Data,No Data,77511,77511,No,3GCPKSE7XDG211198,30,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746852,Yes,ALVIN POLICE DEPARTMENT,202500886,ALVIN,DRIVER INATTENTION; FAILED TO CONTROL SPEED,BRAZORIA,2025-04-08,N - NOT INJURED,0,NO DATA,289 - UTMB HEALTH LEAGUE CITY CAMPUS,9.483,,No Data,No Data,No Data,77511,77511,No,3GCPKSE7XDG211198,3,1 - MALE,N - NOT INJURED,0,2,6 - SECOND SEAT RIGHT
20746876,Yes,KERRVILLE POLICE DEPARTMENT,2500745,KERRVILLE,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,KERR,2025-04-08,N - NOT INJURED,0,NO DATA,218 - PETERSON REGIONAL MEDICAL CENTER,1.752,,35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN,No Data,No Data,78028,78747,No,1C4SJVAT1PS515308,65,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746876,Yes,KERRVILLE POLICE DEPARTMENT,2500745,KERRVILLE,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,KERR,2025-04-08,N - NOT INJURED,0,NO DATA,218 - PETERSON REGIONAL MEDICAL CENTER,1.752,,No Data,No Data,No Data,78028,78028,No,5NPDH4AE7EH480298,42,1 - MALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746876,Yes,KERRVILLE POLICE DEPARTMENT,2500745,KERRVILLE,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,KERR,2025-04-08,N - NOT INJURED,0,NO DATA,218 - PETERSON REGIONAL MEDICAL CENTER,1.752,,No Data,No Data,No Data,78028,78028,No,5NPDH4AE7EH480298,16,1 - MALE,N - NOT INJURED,0,2,3 - FRONT RIGHT
20746882,Yes,JASPER POLICE DEPARTMENT,25-03561,JASPER,DRIVER INATTENTION,JASPER,2025-04-08,N - NOT INJURED,0,NO DATA,55 - CHRISTUS SOUTHEAST TEXAS - JASPER MEMORIAL,0.597,,20 - DRIVER INATTENTION,No Data,No Data,75951,75951,No,JN8BT3BA5PW432845,45,2 - FEMALE,N - NOT INJURED,0,1,1 - FRONT LEFT OR MOTORCYCLE DRIVER
20746882,Yes,JASPER POLICE DEPARTMENT,25-03561,JASPER,DRIVER INATTENTION,JASPER,2025-04-08,N - NOT INJURED,0,NO DATA,55 - CHRISTUS SOUTHEAST TEXAS - JASPER MEMORIAL,0.597,,20 - DRIVER INATTENTION,No Data,No Data,75951,75951,No,JN8BT3BA5PW432845,41,2 - FEMALE,N - NOT INJURED,0,2,3 - FRONT RIGHT
20746882,Yes,JASPER POLICE DEPARTMENT,25-03561,JASPER,DRIVER INATTENTION,JASPER,2025-04-08,N - NOT INJURED,0,NO DATA,55 - CHRISTUS SOUTHEAST TEXAS - JASPER MEMORIAL,0.597,,20 - DRIVER INATTENTION,No Data,No Data,75951,75951,No,JN8BT3BA5PW432845,18,2 - FEMALE,N - NOT INJURED,0,3,4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER
